,word,define,synonyms,similarity 
4522,actor,person representing an organization or person in business,middlepersons,100
4523,actor,person representing an organization or person in business,ten percenters,100
4524,actor,"funny person, often professional",entertainer,100
4525,actor,"funny person, often professional",comic,100
4526,actor,"funny person, often professional",humorist,100
4527,actor,"funny person, often professional",clown,100
4528,actor,"funny person, often professional",actor,100
4529,actor,"funny person, often professional",stooge,100
4530,actor,"funny person, often professional",wag,100
4531,actor,"funny person, often professional",jester,100
4532,actor,"funny person, often professional",jokester,100
4533,actor,"funny person, often professional",joker,100
4534,actor,"funny person, often professional",wit,100
4535,actor,"funny person, often professional",zany,100
4536,actor,"funny person, often professional",laugh,100
4537,actor,"funny person, often professional",card,100
4538,actor,"funny person, often professional",droll,100
4539,actor,"funny person, often professional",top banana,100
4540,actor,"funny person, often professional",farceur,100
4541,actor,"funny person, often professional",quipster,100
4542,actor,"funny person, often professional",banana,100
4543,actor,"funny person, often professional",cutup,100
4544,actor,"funny person, often professional",merry-andrew,100
4545,actor,"funny person, often professional",million laughs,100
4546,actor,"funny person, often professional",stand-up comic,100
4547,actor,"funny person, often professional",wisecracker,100
4548,actor,"fake, forgery",simulacrum,50
4549,actor,"fake, forgery",dummy,50
4550,actor,"fake, forgery",humbug,50
4551,actor,"fake, forgery",sell,50
4552,actor,"fake, forgery",deception,50
4553,actor,"fake, forgery",imposture,50
4554,actor,"fake, forgery",gyp,50
4555,actor,"fake, forgery",pseudo,50
4556,actor,"fake, forgery",phony,50
4557,actor,"fake, forgery",actor,50
4558,actor,"fake, forgery",hoax,50
4559,actor,"fake, forgery",fraud,50
4560,actor,"fake, forgery",facsimile,50
4561,actor,"fake, forgery",imitation,50
4562,actor,"fake, forgery",reproduction,50
4563,actor,"fake, forgery",bum,50
4564,actor,"fake, forgery",deceit,50
4565,actor,"fake, forgery",put-on,50
4566,actor,"fake, forgery",copy,50
4567,actor,"fake, forgery",sham,50
4568,actor,"fake, forgery",bogus,50
4569,actor,"fake, forgery",junque,50
4570,actor,"imposter, copy",trick,100
4571,actor,"imposter, copy",scam,100
4572,actor,"imposter, copy",phony,100
4573,actor,"imposter, copy",hoax,100
4574,actor,"imposter, copy",forgery,100
4575,actor,"imposter, copy",deception,100
4576,actor,"imposter, copy",counterfeit,100
4577,actor,"imposter, copy",fabrication,100
4578,actor,"imposter, copy",sham,100
4579,actor,"imposter, copy",cheat,100
4580,actor,"imposter, copy",sleight,100
4581,actor,"imposter, copy",faker,100
4582,actor,"imposter, copy",imitation,100
4583,actor,"imposter, copy",imposition,100
4584,actor,"imposter, copy",actor,100
4585,actor,"imposter, copy",mountebank,100
4586,actor,"imposter, copy",imposture,100
4587,actor,"imposter, copy",plant,100
4588,actor,"imposter, copy",flimflam,100
4589,actor,"imposter, copy",put-on,100
4590,actor,"imposter, copy",pretender,100
4591,actor,"imposter, copy",spoof,100
4592,actor,"imposter, copy",pretense,100
4593,actor,"imposter, copy",swindle,100
4594,actor,"imposter, copy",fraud,100
4595,actor,"imposter, copy",pseudo,100
4596,actor,"imposter, copy",reproduction,100
4597,actor,"imposter, copy",make-believe,100
4598,actor,"imposter, copy",charlatan,100
4599,actor,"imposter, copy",four-flusher,100
4600,actor,"imposter, copy",bluffer,100
4601,actor,"imposter, copy",gold brick,100
4602,actor,"imposter, copy",junque,100
4603,actor,"person who pretends, is deceitful",bigot,100
4604,actor,"person who pretends, is deceitful",trickster,100
4605,actor,"person who pretends, is deceitful",impostor,100
4606,actor,"person who pretends, is deceitful",phony,100
4607,actor,"person who pretends, is deceitful",crook,100
4608,actor,"person who pretends, is deceitful",charlatan,100
4609,actor,"person who pretends, is deceitful",cheat,100
4610,actor,"person who pretends, is deceitful",faker,100
4611,actor,"person who pretends, is deceitful",hook,100
4612,actor,"person who pretends, is deceitful",fake,100
4613,actor,"person who pretends, is deceitful",decoy,100
4614,actor,"person who pretends, is deceitful",actor,100
4615,actor,"person who pretends, is deceitful",mountebank,100
4616,actor,"person who pretends, is deceitful",informer,100
4617,actor,"person who pretends, is deceitful",pretender,100
4618,actor,"person who pretends, is deceitful",malingerer,100
4619,actor,"person who pretends, is deceitful",poser,100
4620,actor,"person who pretends, is deceitful",quack,100
4621,actor,"person who pretends, is deceitful",humbug,100
4622,actor,"person who pretends, is deceitful",fraud,100
4623,actor,"person who pretends, is deceitful",deceiver,100
4624,actor,"person who pretends, is deceitful",swindler,100
4625,actor,"person who pretends, is deceitful",con artist,100
4626,actor,"person who pretends, is deceitful",dissimulator,100
4627,actor,"person who pretends, is deceitful",playactor,100
4628,actor,"person who pretends, is deceitful",smoothie,100
4629,actor,"person who pretends, is deceitful",masquerader,100
4630,actor,"person who pretends, is deceitful",sophist,100
4631,actor,"person who pretends, is deceitful",pharisee,100
4632,actor,"person who pretends, is deceitful",bluffer,100
4633,actor,"person who pretends, is deceitful",backslider,100
4634,actor,"person who pretends, is deceitful",dissembler,100
4635,actor,"person who pretends, is deceitful",four-flusher,100
4636,actor,"person who pretends, is deceitful",two-timer,100
4637,actor,"person who pretends, is deceitful",casuist,100
4638,actor,"person who pretends, is deceitful",attitudinizer,100
